algorithm,dataset,attack,evaluations,indicator,value,dir
moead,cifar10,FGSM,720,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,760,hv,150428.70545058456,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,760,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,760,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,800,hv,150435.38673668006,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,800,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,800,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,840,hv,150435.93470351805,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,840,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,840,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,880,hv,150436.03395775234,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,880,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,880,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,920,hv,150436.03395775234,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,920,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,920,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,960,hv,150436.03395775234,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,960,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,960,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1000,hv,150839.6571224814,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1000,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1000,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1040,hv,150839.6571224814,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1040,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1040,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1080,hv,150839.6571224814,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1080,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1080,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1120,hv,150839.6571224814,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1120,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1120,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1160,hv,150881.36904032683,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1160,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1160,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1200,hv,150881.36904032683,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1200,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1200,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1240,hv,150881.36904032683,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1240,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,1240,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,40,hv,151556.1026496416,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,40,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,40,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,80,hv,151786.75602866785,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,80,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,80,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,120,hv,151786.87119365763,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,120,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,120,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,160,hv,152236.21963713388,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,160,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,160,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,200,hv,152236.9960506324,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,200,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,200,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,240,hv,152236.9960506324,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,240,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,240,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,280,hv,152236.9960506324,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,280,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,280,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,320,hv,152243.22700178687,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,320,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,320,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,360,hv,152243.915736681,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,360,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,360,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,400,hv,152445.2511465263,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,400,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,400,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,440,hv,152452.88881390644,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,440,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,440,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,480,hv,152453.595556235,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,480,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,480,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,520,hv,152453.595556235,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,520,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,520,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,560,hv,152580.5570679409,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,560,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,560,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,600,hv,152580.5570679409,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,600,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,600,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,640,hv,152793.44659874728,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,640,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,640,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,680,hv,152892.33541958116,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,680,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,680,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,720,hv,152893.2941788723,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,720,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,720,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,760,hv,152893.63134131272,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,760,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,760,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,800,hv,152893.78052087713,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,800,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,800,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,840,hv,152893.78052087713,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,840,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,840,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,880,hv,152920.24911050295,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,880,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,880,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,920,hv,152922.0383840952,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,920,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,920,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,960,hv,152945.58116006549,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,960,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,960,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1000,hv,152945.65395734936,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1000,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1000,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1040,hv,152945.68021586596,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1040,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1040,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1080,hv,153022.64988024413,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1080,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1080,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1120,hv,153129.5161958312,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1120,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1120,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1160,hv,153129.5555015331,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1160,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1160,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1200,hv,153746.6406875441,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1200,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1200,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1240,hv,153753.99982826973,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1240,r2,0.14846963338326435,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,1240,hv_2obj,51.675984864427576,results/moead/cifar10/2026-09-06_11-43-56_27293207/search/
moead,cifar10,FGSM,40,hv,148669.34205052874,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,40,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,40,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,80,hv,149351.19439463847,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,80,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,80,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,120,hv,149351.45300780138,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,120,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,120,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,160,hv,149369.91027309577,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,160,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,160,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,200,hv,149369.91027309577,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,200,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,200,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,240,hv,149369.91027309577,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,240,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,240,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,280,hv,149496.18119862032,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,280,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,280,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,320,hv,149496.3369727885,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,320,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,320,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,360,hv,149912.4377893191,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,360,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,360,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,400,hv,150051.09052915033,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,400,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,400,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,440,hv,150051.46692455924,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,440,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,440,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,480,hv,150051.46692455924,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,480,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,480,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,520,hv,150054.55393040043,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,520,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,520,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,560,hv,150461.80110138466,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,560,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,560,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,600,hv,150461.80110138466,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,600,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,600,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,640,hv,150461.89114864625,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,640,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,640,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,680,hv,150461.89114864625,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,680,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,680,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,720,hv,150461.89114864625,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,720,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,720,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,760,hv,150461.9145655,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,760,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,760,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,800,hv,150461.9146050629,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,800,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,800,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,840,hv,150462.6267040596,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,840,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,840,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,880,hv,150462.6267040596,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,880,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,880,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,920,hv,150463.08418609292,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,920,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,920,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,960,hv,150463.08494078074,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,960,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,960,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1000,hv,150562.61954443224,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1000,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1000,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1040,hv,150562.61954443224,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1040,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1040,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1080,hv,150562.61954443224,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1080,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1080,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1120,hv,150562.61954443224,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1120,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1120,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1160,hv,150663.54705445468,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1160,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1160,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1200,hv,150663.6275818034,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1200,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1200,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1240,hv,150664.25469833604,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1240,r2,0.154149182846898,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar10,FGSM,1240,hv_2obj,50.677710373427814,results/moead/cifar10/2026-09-06_15-53-52_27522793/search/
moead,cifar100,FGSM,40,hv,68293.05200128719,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,40,r2,0.3391123646465462,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,40,hv_2obj,23.34900723944299,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,80,hv,68508.11346696386,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,80,r2,0.3391123646465462,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,80,hv_2obj,23.34900723944299,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,120,hv,68528.5857571397,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,120,r2,0.3391123646465462,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,120,hv_2obj,23.349048672448863,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,160,hv,68859.21110597538,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,160,r2,0.338935621973638,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,160,hv_2obj,23.37412320293538,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,200,hv,68860.92873272827,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,200,r2,0.338935621973638,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
moead,cifar100,FGSM,200,hv_2obj,23.37412320293538,results/moead/cifar100/2026-09-17_22-26-44_18906049/search/
