algorithm,dataset,attack,evaluations,indicator,value,dir
moead,cifar100,FGSM,600,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,600,hv_2obj,35.790131698863675,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,640,hv,177696.38423208392,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,640,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,640,hv_2obj,35.790131698863675,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,680,hv,177696.38423208392,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,680,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,680,hv_2obj,35.790131698863675,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,720,hv,177696.38425557603,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,720,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,720,hv_2obj,35.790131703589,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,760,hv,177696.38425557603,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,760,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,760,hv_2obj,35.790131703589,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,800,hv,177696.38477594202,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,800,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,800,hv_2obj,35.79013180839448,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,840,hv,177706.7513754318,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,840,r2,0.002562395105278144,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,840,hv_2obj,35.79221975939329,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,880,hv,177706.75167123767,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,880,r2,0.002562395105278144,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,880,hv_2obj,35.792219818965336,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,920,hv,177706.75167123962,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,920,r2,0.002562395105278144,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,920,hv_2obj,35.792219818965336,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,960,hv,177708.32422998687,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,960,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,960,hv_2obj,35.79253667405647,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1000,hv,177708.32422998687,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,1000,r2,0.0025606267029422156,results/moead/cifar100/2026-08-07_13-25-21_0/search/
