algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar100,FGSM,920,hv,2818.323787831257,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,920,r2,0.6529619732308481,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,920,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,960,hv,2818.4088507919996,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,960,r2,0.6529619732308481,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,960,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1000,hv,2818.5078557752627,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1000,r2,0.6524440974987741,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1000,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1040,hv,2818.9229333651547,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1040,r2,0.6519029906774413,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1040,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1080,hv,2818.9229333651547,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1080,r2,0.6519029906774413,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1080,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1120,hv,2831.3005867252336,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1120,r2,0.6520103388812132,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1120,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1160,hv,2831.423415185259,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1160,r2,0.6519537836269561,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1160,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1200,hv,2831.4843810706097,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1200,r2,0.6519537836269561,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,1200,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar10,FGSM,40,hv,160586.37155433773,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,40,r2,0.6520640082833209,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,40,hv_2obj,35.68445407407728,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,80,hv,160646.93172930667,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,80,r2,0.6463598820393172,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,80,hv_2obj,35.68771787536796,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,120,hv,161343.74900637308,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,120,r2,0.650554084383041,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,120,hv_2obj,35.697390639217,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,160,hv,161455.9545590875,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,160,r2,0.6479544755165431,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,160,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,200,hv,161593.2914829621,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,200,r2,0.6462083675170528,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,200,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,240,hv,161594.4111953412,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,240,r2,0.6470779364045665,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,240,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,280,hv,163355.42341481146,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,280,r2,0.654040878031056,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,280,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,320,hv,163356.83530894606,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,320,r2,0.6499398396621533,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,320,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,360,hv,163357.5476962155,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,360,r2,0.6486606104418766,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,360,hv_2obj,35.72002751361261,search-S1-20260109-190243-cifar10
