algorithm,dataset,attack,evaluations,indicator,value,dir
nsga-net,cifar10,FGSM,120,hv,151314.50686252874,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,120,r2,0.15055696241204802,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,120,hv_2obj,51.29451462053403,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,160,hv,151532.86069862888,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,160,r2,0.15055696241204802,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,160,hv_2obj,51.29451462053403,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,200,hv,153073.16699785413,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,200,r2,0.1476200897596327,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,200,hv_2obj,51.8353677692447,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,240,hv,153576.04324863068,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,240,r2,0.1476200897596327,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,240,hv_2obj,51.8353677692447,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,280,hv,154087.09915552454,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,280,r2,0.14658620923704418,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,280,hv_2obj,51.995816586300506,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,320,hv,154703.25756862323,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,320,r2,0.14523266433176954,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,320,hv_2obj,52.19807557227847,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,360,hv,154721.19379361032,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,360,r2,0.14523266433176954,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,360,hv_2obj,52.19807557227847,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,400,hv,155285.14761416044,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,400,r2,0.14487491706159367,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,400,hv_2obj,52.27452034084238,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,440,hv,155285.92489236643,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,440,r2,0.14487491706159367,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,440,hv_2obj,52.27452034084238,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,480,hv,155525.7356789915,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,480,r2,0.14487491706159367,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,480,hv_2obj,52.27452034084238,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,520,hv,155629.6045775683,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,520,r2,0.1447214386817947,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,520,hv_2obj,52.308516328191494,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,560,hv,155817.01890765785,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,560,r2,0.14464449132727986,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,560,hv_2obj,52.32234873537127,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,600,hv,155819.27122828568,search-NSGA-Net-micro-20260907-082105
